longitude,lattitude,acq_date,acq_time
-69.13308147,36.62973184,30/5/2022,19
-100.4269871,41.10990836,4/9/2022,7
-111.8770529,40.17046499,17/1/2022,3
-82.81959735,39.51368185,10/12/2022,12
-114.1120722,40.02556927,29/9/2022,22
-83.90483189,49.81009497,29/1/2022,7
-81.89263833,27.38005957,16/7/2022,9
-66.57659212,27.65286023,17/1/2022,12
-93.92548929,49.57488719,30/11/2022,9
-76.33584275,26.84614293,17/9/2022,23
-82.04602298,48.92986223,18/1/2022,8
-69.44208142,29.16721694,24/2/2022,12
-117.6608757,43.70483495,18/10/2022,18
-81.60479917,47.52226329,30/9/2022,20
-118.3817892,34.37672416,26/1/2022,11
-113.1955664,38.64278112,21/12/2022,9
-112.8333629,42.11077295,29/7/2022,13
-83.77514165,40.89296142,14/1/2022,16
-119.1605063,28.45311152,17/10/2022,6
-91.57491212,38.32096134,16/10/2022,16
-69.36064155,47.0625643,3/8/2022,11
-113.1315339,36.47463988,9/2/2022,14
-104.0898393,40.17290757,22/5/2022,10
-78.077475,40.72482826,20/1/2022,5
-103.4990306,40.3706625,5/11/2022,7
-121.2262343,27.31442888,22/5/2022,23
-70.79285099,42.27859318,1/5/2022,20
-82.58644527,33.64734069,12/9/2022,23
-107.4254698,36.66255527,25/11/2022,5
-71.55732117,48.34880713,12/8/2022,20
-90.75204351,49.37775044,11/10/2022,1
-73.75620832,41.5732761,22/8/2022,12
-123.8505282,49.36808761,4/2/2022,6
-102.9977161,38.79865824,3/11/2022,1
-102.0124946,49.33421921,3/4/2022,23
-71.11619815,47.70202633,15/1/2022,9
-82.35720779,48.92362245,10/1/2022,22
-67.55169716,32.31844107,26/4/2022,14
-66.60749159,31.1880309,29/4/2022,4
-102.0059965,26.37949508,23/6/2022,5
-72.32024417,29.89564854,4/6/2022,4
-106.7082342,27.92533115,2/8/2022,23
-68.95016009,29.17328632,20/11/2022,11
-89.12753896,32.9276163,16/10/2022,10
-120.6432051,36.78378646,9/7/2022,7
-86.94729859,47.46654113,21/4/2022,14
-81.92079345,31.10959898,15/8/2022,8
-120.3681094,30.13923881,28/5/2022,8
-94.12556762,28.77707617,3/11/2022,9
-117.0899201,47.64435718,19/1/2022,11
-86.06593732,42.3980051,8/4/2022,21
-105.8632722,48.845319,30/1/2022,7
-66.95160598,34.51782995,23/4/2022,4
-121.351767,48.44761774,6/11/2022,14
-94.84800313,41.24828764,31/1/2022,22
-81.84789405,45.12806257,29/12/2022,3
-115.1413608,42.41372419,13/10/2022,21
-117.9927528,44.40022168,1/9/2022,6
-94.40763186,34.99469747,13/7/2022,10
-90.7722195,47.54892642,5/11/2022,8
-125.0981209,38.15720035,10/9/2022,22
-103.7478935,32.38259646,15/9/2022,23
-86.19193099,46.23628955,20/7/2022,23
-101.492975,35.39981242,26/6/2022,1
-100.1265694,40.37811633,27/4/2022,11
-118.1063207,27.58393187,24/3/2022,2
-85.34656344,27.07654087,29/3/2022,23
-113.4283205,31.16680636,28/12/2022,6
-122.7206897,25.2558393,28/11/2022,5
-93.69390907,28.04169258,12/10/2022,13
-92.07025437,26.38128155,30/10/2022,5
-76.45492134,44.11183873,5/5/2022,11
-122.8271203,38.6972024,25/7/2022,2
-66.80475736,27.59219742,29/9/2022,15
-108.9940421,38.96344445,24/2/2022,21
-99.24526322,35.74034972,29/12/2022,22
-118.6278453,47.60977804,21/11/2022,21
-125.5476124,32.88823649,16/6/2022,1
-124.5042325,33.05770108,8/4/2022,2
-78.09178753,41.52494096,23/9/2022,15
-122.5112719,29.15781802,5/6/2022,3
-125.0601983,49.14621089,5/5/2022,8
-110.3561391,49.64546302,23/11/2022,5
-121.6613164,47.44776549,25/6/2022,15
-67.65625901,30.4882732,14/6/2022,16
-107.1697476,41.02327364,4/4/2022,8
-84.78260247,47.16625046,23/4/2022,16
-65.8120379,42.34242474,14/7/2022,21
-94.2872625,45.79458375,24/7/2022,5
-96.203097,40.86388079,5/5/2022,17
-89.01439755,33.76777277,19/11/2022,1
-120.6209738,41.75546703,27/9/2022,7
-102.6909491,43.31614815,30/3/2022,14
-121.7310466,38.5881794,14/1/2022,8
-72.73395887,46.13360664,14/5/2022,1
-66.77663917,27.62672435,14/6/2022,13
-118.5622472,43.0046037,6/5/2022,5
-91.29138427,39.74311272,19/5/2022,7
-104.1776914,35.66336923,27/8/2022,1
-107.4828008,29.73039736,26/6/2022,12
-122.3585693,26.49527563,9/6/2022,10
-110.5843139,49.60626807,30/8/2022,2
-107.4396106,45.62972861,1/4/2022,6
-73.4594002,43.62094618,4/6/2022,14
-107.533334,45.51018341,28/2/2022,11
-84.56265216,27.94314753,11/5/2022,6
-94.49788327,34.80782499,21/5/2022,21
-81.29086053,40.65353205,5/2/2022,10
-125.185117,25.3435953,12/3/2022,11
-95.47396814,34.28036678,20/4/2022,3
-114.5342124,27.81713379,15/3/2022,3
-68.57018822,31.11597846,22/5/2022,13
-68.78400967,41.36813485,20/9/2022,12
-112.2130732,47.70448594,25/11/2022,18
-72.07464794,46.12443709,10/2/2022,11
-95.78973297,46.69884118,5/3/2022,2
-102.7495096,48.60528182,16/2/2022,2
-116.1456505,33.21933734,13/11/2022,22
-98.6608963,37.66908742,23/8/2022,8
-78.67428969,35.25575247,18/2/2022,18
-90.29323817,30.6418354,3/10/2022,16
-65.79952351,28.57467792,9/5/2022,3
-77.30971903,28.82405842,28/12/2022,19
-66.04128512,35.29573682,14/3/2022,16
-121.136811,44.37080099,18/11/2022,19
-122.8637768,31.53377015,23/8/2022,17
-116.7339433,26.31714374,10/10/2022,8
-71.90295209,37.7786459,18/10/2022,12
-69.3301249,44.84622775,25/4/2022,3
-109.1592679,32.26619579,5/7/2022,4
-67.29843402,47.71836365,10/1/2022,16
-101.4502525,30.91110656,23/2/2022,4
-91.14188943,29.59698852,23/8/2022,21
-67.2214196,44.7706613,14/6/2022,9
-109.8736127,47.21877183,20/11/2022,13
-76.91208822,49.1962545,26/4/2022,1
-111.3192766,26.7408375,13/12/2022,8
-79.2882552,31.71722745,2/1/2022,6
-92.11938409,25.93702399,30/12/2022,21
-98.2368458,48.61706066,15/10/2022,10
-73.30807665,40.5511883,2/4/2022,2
-86.94470719,36.65604918,20/4/2022,23
-67.61461177,45.48782745,14/10/2022,15
-98.50432238,43.9804781,4/7/2022,20
-89.81770786,45.27649786,25/2/2022,17
-88.4611938,44.83438253,15/7/2022,5
-83.98785424,37.57225383,18/3/2022,4
-81.03611206,43.78655598,22/7/2022,12
-125.728463,25.0800099,18/1/2022,15
-106.934155,37.25885711,9/2/2022,5
-109.2745496,36.79108606,16/9/2022,8
-105.6452949,32.16605294,14/1/2022,7
-97.23317482,25.00290865,11/9/2022,4
-104.4287768,25.57693788,27/10/2022,13
-99.94918557,49.1232103,8/2/2022,5
-91.39612514,40.58282574,24/9/2022,16
-98.56060769,30.35247013,21/5/2022,8
-103.4952123,47.81123559,7/11/2022,19
-113.1327573,39.85987572,9/6/2022,14
-119.3391368,44.512456,21/1/2022,7
-97.34951885,44.61751781,12/9/2022,9
-105.6122871,30.63324332,7/3/2022,19
-79.55065287,35.47450022,27/7/2022,1
-74.20540794,49.07755272,27/1/2022,3
-82.11365573,49.38369402,8/12/2022,5
-89.23968115,40.0461463,18/6/2022,18
-74.12137544,39.5581572,19/11/2022,16
-84.65178234,43.49296271,14/3/2022,15
-118.2838599,42.30844701,14/9/2022,9
-89.40322368,31.47465975,12/7/2022,18
-111.3179878,45.89809594,6/1/2022,20
-67.77947431,42.54555421,8/8/2022,18
-91.80525404,41.40918391,13/12/2022,22
-103.9472052,46.47389444,17/8/2022,18
-98.12956042,33.50365481,16/11/2022,21
-114.2319814,28.21707004,25/12/2022,4
-116.3104326,33.03594216,6/4/2022,7
-85.10545769,34.14903314,27/10/2022,18
-78.04875247,34.88986506,17/1/2022,14
-81.11336293,42.41197179,17/7/2022,4
-116.0368723,34.10035647,5/11/2022,22
-96.19723649,36.1997307,26/7/2022,23
-93.37037644,33.66412084,24/3/2022,5
-81.20815243,42.06238053,7/12/2022,4
-70.7075123,44.85940228,13/8/2022,17
-93.17760996,25.82900246,7/2/2022,23
-122.2781059,41.27991318,20/9/2022,10
-98.34595392,35.37569614,25/5/2022,4
-73.76528918,28.63619568,19/6/2022,5
-99.88950401,42.79691262,25/7/2022,16
-105.4377084,45.09748863,19/1/2022,1
-74.42372861,30.00217915,1/11/2022,5
-100.0148976,36.44717326,27/2/2022,20
-65.35518084,48.00940913,30/6/2022,2
-102.1728928,43.77233048,23/11/2022,21
-85.54620932,39.32190384,23/7/2022,21
-88.75119221,35.20676896,28/10/2022,9
-124.7848749,32.29551725,3/6/2022,10
-83.78375434,27.63206353,26/8/2022,21
-67.57966615,38.69812559,11/4/2022,9
-113.7172867,41.72845367,9/1/2022,8
-93.33547353,27.27422668,30/3/2022,20
-85.77664579,33.52385538,25/3/2022,15
-96.65297923,36.0561752,18/5/2022,17
-91.60535182,28.19109268,18/6/2022,15
-88.90132732,27.23292041,29/7/2022,19
-68.6456299,35.96804613,4/8/2022,20
-66.21246946,29.710697,12/10/2022,11
-74.9597842,31.27986608,18/1/2022,13
-73.95775715,38.17537611,3/7/2022,12
-91.01063797,33.17999597,8/8/2022,11
-116.0192418,46.17745994,29/11/2022,16
-99.66103275,48.66415842,8/10/2022,7
-97.25284861,36.78877872,26/5/2022,4
-90.86873316,49.69662864,27/11/2022,4
-121.1106539,41.63527484,30/11/2022,6
-107.164892,40.68415254,14/6/2022,7
-93.3313621,30.53790406,2/6/2022,3
-119.5953368,27.8240592,24/12/2022,20
-82.13096413,31.76820409,18/4/2022,8
-120.2360922,31.92979651,22/8/2022,7
-66.43986784,25.07132106,22/11/2022,2
-91.10469056,46.38953781,6/2/2022,17
-95.54820169,38.99329083,2/12/2022,2
-120.2385128,48.11846297,25/4/2022,10
-89.39361922,39.93762157,17/11/2022,4
-92.49564752,48.86191306,15/3/2022,19
-93.05181638,47.043876,22/3/2022,14
-65.67013391,28.27525809,13/1/2022,13
-78.48970548,40.17201819,16/1/2022,6
-99.9724994,25.08500043,24/11/2022,18
-86.28317878,25.61911861,16/2/2022,16
-80.29109778,41.03157069,31/12/2022,12
-80.25981507,47.11225742,30/10/2022,4
-70.37870493,38.57677521,29/6/2022,1
-110.7514145,44.65014702,29/5/2022,17
-75.24729238,39.89542958,21/1/2022,18
-107.6167241,27.23622674,19/6/2022,5
-83.07760406,46.12701473,15/5/2022,8
-72.58000118,31.25189576,15/12/2022,14
-88.30729929,44.45268125,23/3/2022,2
-99.21841321,45.70681248,24/7/2022,18
-77.93866013,49.78115014,7/2/2022,15
-75.28199824,36.75634663,8/8/2022,7
-67.82344768,39.7681733,12/6/2022,15
-106.0040762,45.18535126,20/10/2022,13
-91.97560164,38.80230316,18/4/2022,11
-107.6088359,41.78753977,15/4/2022,16
-119.30952,26.19244272,23/12/2022,23
-71.43350794,35.64450318,5/10/2022,12
-120.7200921,27.11776322,25/3/2022,4
-117.6934915,46.62884477,11/7/2022,12
-97.57924768,46.0605526,9/11/2022,3
-104.094898,37.07363332,5/6/2022,10
-82.528543,31.08040071,21/11/2022,20
-102.7775072,26.52692208,12/8/2022,13
-83.52077082,25.40033518,29/5/2022,4
-87.10092295,37.0271024,7/8/2022,11
-86.64203234,27.67089694,11/12/2022,22
-72.38666163,43.23645601,10/11/2022,11
-94.08548485,28.97792119,22/12/2022,13
-93.76748493,38.14506866,29/8/2022,23
-85.47930356,42.48158563,17/12/2022,9
-116.0009986,45.43909365,14/10/2022,10
-118.4901813,40.84906362,27/12/2022,3
-90.15495423,47.65841336,7/10/2022,18
-109.4234098,42.06368581,7/7/2022,14
-75.37794602,40.41687778,21/5/2022,22
-107.7028581,45.56181344,12/10/2022,20
-90.92056476,37.7408825,16/6/2022,20
-80.10640733,36.51665937,19/5/2022,15
-85.48121999,35.00254199,15/2/2022,22
-80.70350427,47.00007739,30/7/2022,23
-98.02128647,34.10201817,10/12/2022,15
-97.89315469,26.67346107,14/9/2022,16
-100.6937038,44.27344881,4/8/2022,1
-82.96214022,49.65219741,9/12/2022,11
-111.020157,39.57609032,2/12/2022,12
-78.33379461,48.80441562,18/1/2022,23
-73.76803749,43.91711653,21/2/2022,10
-112.2457747,40.05674773,7/5/2022,14
-114.9476357,39.63195962,16/1/2022,6
-89.74139543,29.13238766,6/2/2022,18
-123.0429266,49.7074857,14/1/2022,14
-84.15578221,27.61569696,17/5/2022,6
-125.430128,43.00872745,3/1/2022,6
-65.7682241,32.21961199,10/8/2022,2
-94.99816596,33.23194501,26/4/2022,7
-91.38647296,41.53501024,17/2/2022,23
-85.53299352,26.77024696,31/3/2022,15
-108.0701021,37.16324246,23/10/2022,18
-86.0195294,40.83962591,8/8/2022,20
-91.38695517,31.78877149,28/5/2022,4
-87.57362684,49.40809546,11/8/2022,16
-81.49686796,29.73792121,7/10/2022,11
-84.68163968,31.5263334,8/10/2022,21
-85.69485817,49.42165465,13/4/2022,19
-105.4974195,35.0393473,8/2/2022,4
-77.31301866,30.51118495,20/10/2022,23
-78.8915332,41.95454119,8/8/2022,9
-101.6163669,43.37239414,14/1/2022,9
-108.9515943,29.75893132,26/6/2022,11
-122.222431,25.34794396,10/11/2022,12
-90.07368513,39.73818178,30/10/2022,3
-93.44661761,41.99137033,7/8/2022,5
-118.7699337,41.99691973,19/1/2022,18
-67.03595758,32.03151134,25/4/2022,17
-86.02090669,38.43002562,4/4/2022,1
-96.05982751,28.10246903,6/4/2022,3
-68.9125594,31.74315414,10/11/2022,21
-74.35801983,34.08293766,24/10/2022,13
-117.3090683,41.4835293,7/6/2022,21
-67.85425001,47.8178195,9/10/2022,4
-110.1388826,38.01992134,28/11/2022,15
-82.86628581,26.90005113,11/5/2022,15
-107.6591264,27.88555538,13/8/2022,6
-89.15934066,49.0263364,27/12/2022,11
-119.7574132,44.08376954,15/6/2022,2
-111.3944132,47.96060147,21/3/2022,6
-96.75611056,32.72796634,12/9/2022,9
-84.97879079,38.76271635,20/2/2022,5
-91.63782228,27.21734814,22/8/2022,22
-69.61049318,29.09760701,27/1/2022,23
-71.32016635,42.65341478,20/9/2022,14
-98.8187934,48.67359508,7/2/2022,11
-67.85727881,32.77538583,24/11/2022,1
-119.6372583,35.20697204,6/7/2022,20
-77.95763745,47.49129696,22/3/2022,11
-118.816745,36.85378434,10/4/2022,5
-120.3967751,35.57524119,12/8/2022,18
-106.5423101,43.65637559,31/10/2022,5
-68.30071672,42.69372386,7/1/2022,21
-109.868554,39.81189847,11/10/2022,12
-105.9259817,29.76895562,9/5/2022,20
-101.7190041,47.63762264,31/3/2022,20
-121.4242312,44.4026352,7/7/2022,17
-90.86487768,41.68955641,28/8/2022,6
-68.49132957,49.05934713,12/3/2022,10
-118.4674483,32.46656569,11/4/2022,2
-82.32574828,39.72189568,1/11/2022,12
-85.35197238,25.82694812,24/10/2022,7
-114.2385526,25.89866027,30/6/2022,5
-71.73454716,38.00530419,20/3/2022,15
-89.45645331,35.74094301,17/11/2022,10
-123.3710677,40.84646516,3/6/2022,9
-76.5773833,37.17450459,20/4/2022,18
-117.223179,33.12919434,22/12/2022,18
-115.1681996,48.93438266,5/1/2022,7
-67.40697473,30.05719274,18/2/2022,5
-104.1210378,49.78273031,28/5/2022,19
-74.06864712,49.64593761,18/7/2022,2
-89.81613506,37.43432762,16/3/2022,4
-92.64608357,45.95813072,19/8/2022,22
-71.18312501,29.61882449,4/11/2022,10
-72.81620536,42.26095112,11/4/2022,13
-120.0757952,30.36225505,11/12/2022,23
-88.91864254,45.30664099,14/11/2022,22
-125.9102838,46.4195619,10/10/2022,15
-120.8007638,25.08432113,6/11/2022,3
-124.6735886,39.92710377,31/3/2022,22
-100.3328199,31.82039258,27/11/2022,20
-65.38279677,26.54468201,16/8/2022,9
-121.4808624,29.91441883,9/4/2022,9
-110.861459,47.72494776,17/2/2022,22
-69.07079204,40.04025702,5/8/2022,19
-99.51821714,38.16594858,7/4/2022,20
-78.80048587,43.29673409,25/2/2022,18
-84.06821247,33.53756273,25/2/2022,17
-102.1744008,28.1495737,17/4/2022,9
-74.61571559,45.69571069,21/3/2022,19
-100.0650412,39.83752936,21/9/2022,22
-94.7816235,37.58505192,15/4/2022,22
-73.90645954,47.4895549,11/1/2022,6
-108.4895694,33.6040529,24/2/2022,23
-80.73469367,40.95121242,16/3/2022,13
-68.65934206,35.15039714,29/12/2022,9
-115.8878903,37.72239708,20/2/2022,3
-71.09133815,40.85685728,25/9/2022,3
-97.7635041,32.60472903,22/4/2022,12
-123.7984975,42.09039815,10/3/2022,22
-103.794543,25.42407992,18/1/2022,2
-110.2112183,35.60100669,25/11/2022,11
-95.39332884,36.89279804,31/3/2022,16
-78.71851285,25.00688442,12/11/2022,11
-74.29466736,43.97884375,17/11/2022,12
-69.29566847,39.96068764,4/5/2022,10
-125.5831081,47.79804844,3/4/2022,15
-115.9228505,33.06597157,20/3/2022,23
-118.6319561,38.58713685,29/10/2022,19
-65.65740333,25.21354724,25/5/2022,7
-74.25943091,35.79546384,8/2/2022,1
-111.4220481,30.24023773,5/12/2022,14
-94.12220893,36.35029011,5/8/2022,7
-68.6335825,46.31102409,23/11/2022,22
-124.1814947,40.31667817,20/6/2022,23
-96.6485565,41.2705495,31/10/2022,20
-92.88644965,26.37669784,22/12/2022,12
-109.1069926,47.73210591,17/9/2022,20
-102.6477619,29.0691903,14/5/2022,8
-92.33180483,39.10941839,9/10/2022,17
-124.634709,26.29771896,17/2/2022,16
-100.3966888,36.33217904,13/7/2022,11
-79.98502666,48.08258609,8/12/2022,19
-122.7844834,40.67668666,15/8/2022,22
-123.3398616,41.60167035,10/11/2022,21
-85.04548854,48.58547516,2/10/2022,22
-68.06166199,31.11228735,12/9/2022,18
-84.40510851,36.27700252,5/6/2022,20
-76.49284763,36.71748123,12/10/2022,16
-67.63302913,33.08070785,30/3/2022,4
-79.48497344,44.08743443,8/7/2022,15
-96.7129367,25.25783899,8/9/2022,16
-71.92326167,27.37886825,3/3/2022,1
-66.2471571,28.18509513,13/5/2022,12
-98.82367567,25.62893799,1/12/2022,4
-106.7728729,37.21916123,29/8/2022,22
-87.45496585,45.67199892,6/4/2022,2
-88.13363262,31.56521706,21/10/2022,22
-73.43123717,49.31467824,13/1/2022,12
-99.84345404,34.33038261,17/3/2022,9
-95.41375147,42.87983505,14/3/2022,1
-80.98488611,27.22529298,27/6/2022,21
-105.9292324,32.59202447,29/8/2022,18
-90.31289298,36.97896706,16/10/2022,4
-105.6753714,38.61569672,26/9/2022,2
-90.05320303,30.02296943,6/2/2022,18
-114.6715868,36.96725393,23/9/2022,22
-69.74468039,40.80935493,16/11/2022,1
-72.47847895,36.37382985,4/11/2022,18
-82.17847391,29.04529529,7/9/2022,7
-117.901003,33.34486906,5/6/2022,17
-121.8048384,48.80821714,30/4/2022,3
-108.5209238,39.17966305,11/4/2022,16
-113.7581838,47.22704671,31/10/2022,23
-76.67653009,39.51059631,15/5/2022,23
-82.71610098,46.44767585,1/10/2022,9
-93.50981367,38.14546283,9/5/2022,22
-103.2800084,37.82514945,30/3/2022,6
-73.51969338,37.48386824,24/5/2022,8
-94.88570342,47.34550407,22/4/2022,16
-77.75043379,34.48252218,21/11/2022,2
-110.8139087,46.75999803,17/1/2022,15
-116.0608444,38.90042918,9/5/2022,6
-74.55461503,33.41922686,22/6/2022,2
-106.4865196,30.57320556,24/11/2022,17
-97.33443331,45.77218093,18/4/2022,10
-115.9354086,31.08162691,22/4/2022,9
-77.31358891,30.07563204,25/6/2022,14
-111.1387679,26.76668236,18/5/2022,2
-73.63640169,41.12271135,20/1/2022,22
-105.530199,39.64273627,16/1/2022,10
-66.43816796,25.15167752,2/2/2022,12
-70.46941265,26.83429695,31/10/2022,10
-75.11806423,35.51354261,24/7/2022,7
-114.1650079,34.88528744,7/5/2022,19
-111.1724787,28.94272003,17/10/2022,6
-75.77294748,34.14515561,31/10/2022,20
-102.2835844,45.377901,20/2/2022,5
-67.0678451,29.46719677,25/2/2022,18
-102.6625928,30.20069539,28/8/2022,4
-117.5074412,40.32248289,12/12/2022,8
-100.7677768,48.53803599,2/6/2022,7
-91.45817225,49.49736517,11/5/2022,15
-91.47622314,36.9117586,25/2/2022,2
-112.862377,27.81994624,17/11/2022,6
-110.1478352,25.59648067,26/10/2022,10
-123.0690102,31.10892587,30/9/2022,7
-125.6801281,44.95401528,1/1/2022,23
-114.5454929,43.3999662,11/11/2022,1
-68.81116114,49.63000691,16/8/2022,12
-102.4089383,49.9443084,16/10/2022,19
-71.59100041,38.01339259,25/3/2022,13
-79.13114994,26.31717706,21/1/2022,23
-118.4143278,34.73984042,18/2/2022,19
-99.51828756,36.20760722,26/1/2022,12
-66.02689911,28.33160626,21/10/2022,4
-92.46612323,28.26385806,7/11/2022,17
-76.27282352,28.35509464,31/7/2022,21
-78.7784712,41.71555169,2/3/2022,5
-68.61397076,46.08590504,16/2/2022,2
-78.92954922,25.5525859,8/8/2022,4
-123.8343837,26.90914101,10/3/2022,1
-100.9690443,35.56698015,30/6/2022,19
-71.61572975,25.72937124,26/5/2022,3
-117.315867,44.67317554,3/3/2022,4
-86.07700783,37.27792967,8/12/2022,23
-88.96970587,26.80601461,23/4/2022,22
-101.1748161,49.85865815,31/1/2022,6
-94.46474363,36.59628043,8/8/2022,13
-83.23223892,27.27714782,11/12/2022,1
-108.0221155,33.98274821,30/11/2022,7
-122.2577164,36.27675403,11/4/2022,10
-77.49259973,48.25457582,15/12/2022,9
-120.9133172,43.37386622,4/7/2022,15
-122.3770271,25.98439875,27/4/2022,23
-65.52870768,27.94255424,28/10/2022,23
-105.0393736,41.52395184,16/9/2022,14
-96.1301756,41.68311565,22/5/2022,6
-122.4456248,41.15556678,18/11/2022,14
-92.12714844,36.04212921,23/3/2022,16
-90.78428766,27.3496024,11/9/2022,20
-99.62648485,25.51742019,6/3/2022,20
-115.5042266,42.22069307,6/6/2022,16
-87.26551029,42.24120825,6/2/2022,2
-84.16957284,37.26211694,11/12/2022,19
-91.33658473,48.04500372,5/3/2022,3
-115.7618243,31.80719613,28/1/2022,16
-109.6896064,42.89513378,18/10/2022,22
-77.04857432,25.00546922,1/5/2022,10
-91.1802397,44.83000909,20/6/2022,11
-104.7885255,41.9068079,15/3/2022,4
-103.8448944,25.47045873,25/2/2022,3
-90.80198238,46.02881875,25/12/2022,1
-67.45385521,46.2412037,31/3/2022,14
-108.6571428,35.93610584,1/7/2022,2
-115.8998509,45.82302938,11/3/2022,20
-110.6789817,41.43100065,1/8/2022,7
-113.7849362,47.63630617,15/10/2022,22
-109.3906961,41.67215041,18/6/2022,5
-99.04121427,35.72178305,16/6/2022,12
-74.30874083,48.95181964,17/9/2022,8
-120.6193708,42.40464595,30/3/2022,19
-108.4127387,27.59207452,1/10/2022,2
-118.3045572,28.40943582,11/12/2022,22
-84.16871546,39.70998399,9/12/2022,22
-115.4135419,44.96712571,2/5/2022,19
-68.93937054,49.54989942,10/12/2022,10
-76.56471582,45.92043442,3/11/2022,22
-66.91397267,28.53338047,25/1/2022,20
-87.0394642,41.05132112,30/12/2022,10
-102.5966791,27.16323406,23/9/2022,6
-82.44439242,25.17273758,24/8/2022,13
-69.84027296,26.27967682,6/5/2022,8
-69.87361039,26.90937527,14/12/2022,10
-116.7551189,25.52233759,7/6/2022,15
-104.6003427,39.46633588,13/7/2022,7
-102.5133061,38.16707233,21/11/2022,9
-76.19082653,48.39658898,23/2/2022,4
-117.339454,44.25245144,5/10/2022,20
-100.9271762,34.19406882,29/4/2022,3
-124.8544092,42.29800715,24/1/2022,11
-120.4988269,28.04715743,28/9/2022,10
-88.28342523,25.33139428,23/6/2022,14
-93.06712825,47.2878833,8/4/2022,12
-84.68112036,33.35051176,11/7/2022,18
-107.5856589,48.97638672,7/4/2022,16
-70.92782656,42.91618008,23/10/2022,10
-66.33368169,49.04186289,16/11/2022,13
-80.57963593,38.0790714,31/3/2022,12
-74.2033121,47.05021712,31/12/2022,15
-86.13030271,32.78123568,2/2/2022,16
-125.8127707,27.55630283,12/1/2022,9
-73.33095257,45.86644709,21/3/2022,3
-123.7206888,25.37879973,6/1/2022,15
-68.33900887,29.77686733,27/3/2022,3
-76.5011963,29.32883118,6/9/2022,12
-111.5196865,46.92178762,3/8/2022,3
-71.77914145,41.85524863,9/1/2022,18
-84.3152824,42.76357143,22/8/2022,18
-82.25395443,48.98640619,28/3/2022,4
-72.04674998,43.63464247,22/12/2022,16
-76.32509885,49.68577508,23/11/2022,8
-102.2659843,35.6756839,26/2/2022,21
-80.01385893,27.75516522,8/6/2022,5
-81.10335574,32.10769146,8/8/2022,2
-92.78620593,31.56078785,28/5/2022,3
-121.7121685,29.5141276,17/4/2022,5
-82.49272375,47.80340907,23/10/2022,10
-108.9709725,48.81062921,12/2/2022,7
-73.83320839,27.90762613,20/9/2022,21
-114.6510285,41.58164363,24/6/2022,11
-79.56757969,43.96681409,9/10/2022,1
-110.7108515,44.19817689,1/3/2022,1
-69.88583455,28.37716467,12/9/2022,16
-80.52811643,33.17399631,1/9/2022,19
-95.17741121,40.60023241,14/8/2022,8
-77.76876295,39.75349754,1/9/2022,19
-73.61001469,42.56678886,17/12/2022,7
-98.5721,45.57445805,28/8/2022,12
-70.46676055,32.33232307,22/7/2022,12
-70.54276874,39.52433407,29/9/2022,21
-66.85303827,35.99551693,19/6/2022,15
-115.8314363,49.26834064,4/7/2022,19
-88.0270216,27.76431918,13/12/2022,20
-84.95929266,46.88635143,18/10/2022,21
-108.2266356,35.20052773,11/4/2022,7
-95.08506062,34.31218279,18/2/2022,15
-91.98213954,38.12087799,15/8/2022,3
-83.47155882,42.52234907,29/9/2022,3
-113.1470139,32.48880874,31/10/2022,12
-95.67081125,26.52411664,25/4/2022,15
-117.9664549,45.99191033,18/10/2022,6
-76.77860668,35.73501427,9/12/2022,22
-71.85402255,49.10059708,23/10/2022,22
-120.9998998,47.10046801,31/8/2022,18
-71.83646334,42.01610617,15/11/2022,20
-92.70828838,43.04974567,24/4/2022,22
-90.71974091,34.6786151,16/12/2022,14
-67.97449685,49.65339021,15/4/2022,9
-104.2676442,41.08236342,9/12/2022,6
-107.9733059,46.20369007,25/12/2022,23
-91.84987723,47.94611916,19/12/2022,10
-107.2464837,44.92545425,25/12/2022,23
-95.43596019,37.75964615,14/8/2022,6
-113.2474672,46.33566905,3/12/2022,19
-124.1488362,42.89283921,17/4/2022,7
-102.7679562,35.79589092,18/4/2022,12
-72.89021453,35.71447388,26/10/2022,4
-76.40633747,31.35783874,10/1/2022,17
-92.45397571,42.09316842,8/11/2022,16
-101.7281521,42.79361991,5/11/2022,1
-67.02949949,47.79808372,22/5/2092,43.32684346,18/9/2022,4
-123.286732,37.80614295,13/1/2022,14
-106.5728721,45.64062722,20/12/2022,15
-109.4960112,36.07334176,30/12/2022,7
-107.9615821,26.97008832,1/5/2022,20
-117.5279255,42.29103423,22/2/2022,18
-83.11805749,27.63107673,30/5/2022,16
-112.5569084,48.36016457,30/7/2022,3
-117.0268537,40.27073825,28/1/2022,13
-99.71003735,49.16305195,26/9/2022,1
-70.29160518,48.81622044,5/4/2022,14
-90.11420041,43.91645157,25/12/2022,14
-111.9906437,46.02190807,20/8/2022,23
-82.33325916,46.09501915,2/10/2022,9
-95.6604103,44.4916661,4/8/2022,7
-71.69349006,46.56636651,15/9/2022,10
-101.4878762,40.75558444,15/1/2022,21
-110.393133,28.68371512,5/11/2022,22
-114.7327279,28.90257268,13/2/2022,6
-65.81599734,36.96973684,30/3/2022,14
-82.60535773,29.55902844,16/8/2022,9
-97.72702207,36.58985332,30/11/2022,2
-74.15576603,36.44901675,15/11/2022,10
-84.48731686,42.42582409,16/1/2022,8
-104.7302605,48.53290344,13/1/2022,17
